train_loss,valid_loss,train_acc,valid_acc
0.5005221234694843,0.3555055121060069,0.7550088146267366,0.8507643775782576
0.4902802172352402,0.31850074613464596,0.761517224556774,0.8700153684380814
0.4878327169094349,0.3912028804726366,0.7637569158785245,0.8292485642643371
0.48701452407749046,0.2988156418056248,0.7660187823618765,0.876486289735501
0.48588821113091746,0.3015459452095921,0.7651206883170162,0.8757583110895414
0.4632428282343414,0.319749594179498,0.7768735239658059,0.872037531343525
0.46140639913478515,0.365531099280869,0.7782262088234968,0.8502790584809512
0.45910976997219854,0.32414969731754134,0.7798671707820071,0.8721993043759605
0.4591721491221202,0.354174106735816,0.7796786819083944,0.8590148022324678
